"Date","Price","Open","High","Low","Vol.","Change %"
"01/26/2015","988.71","991.02","991.32","985.87","","-0.22%"
"01/23/2015","990.89","983.87","994.06","983.68","","0.75%"
"01/22/2015","983.53","975.50","984.50","974.70","","0.76%"
"01/21/2015","976.07","957.82","976.07","957.34","","1.96%"
"01/20/2015","957.28","952.12","959.66","951.13","","0.50%"
"01/19/2015","952.51","959.56","961.81","951.55","","-0.52%"
"01/16/2015","957.46","959.05","959.22","953.85","","-0.26%"
"01/15/2015","959.97","956.25","965.53","954.76","","0.44%"
"01/14/2015","955.73","960.60","962.19","954.32","","-0.43%"
"01/13/2015","959.89","954.66","962.73","953.54","","0.46%"
"01/12/2015","955.53","961.43","963.67","954.83","","-0.61%"
"01/09/2015","961.37","961.04","967.22","959.86","","0.26%"
"01/08/2015","958.83","943.45","960.18","943.40","","1.88%"
"01/07/2015","941.18","933.03","942.48","932.10","","0.69%"
"01/06/2015","934.73","938.83","939.20","929.27","","-0.63%"
"01/05/2015","940.69","952.23","952.28","939.53","","-1.37%"
"01/02/2015","953.72","956.10","959.47","952.05","","-0.27%"
"01/01/2015","956.28","956.67","956.79","956.28","","0.00%"
"12/31/2014","956.31","954.94","958.98","954.78","","0.18%"
"12/30/2014","954.58","957.76","958.14","951.58","","-0.43%"
"12/29/2014","958.70","952.36","960.02","952.08","","0.65%"
"12/26/2014","952.53","951.78","954.52","951.78","","0.20%"
"12/25/2014","950.61","951.63","952.29","950.61","","-0.06%"
"12/24/2014","951.19","951.55","953.24","950.77","","-0.08%"
"12/23/2014","951.95","956.33","957.03","948.42","","-0.59%"
"12/22/2014","957.57","946.65","957.57","946.00","","1.37%"
"12/19/2014","944.60","936.84","944.94","936.47","","1.01%"
"12/18/2014","935.12","917.68","937.41","916.65","","1.85%"
"12/17/2014","918.15","912.17","922.65","906.25","","0.90%"
"12/16/2014","909.98","923.64","924.14","907.91","","-1.52%"
"12/15/2014","924.06","937.78","937.82","922.31","","-1.53%"
"12/12/2014","938.41","945.54","947.63","938.14","","-0.81%"
"12/11/2014","946.04","957.63","958.53","944.55","","-1.32%"
"12/10/2014","958.67","965.16","965.23","957.98","","-0.70%"
"12/09/2014","965.41","977.81","977.83","964.21","","-1.17%"
"12/08/2014","976.84","984.61","986.28","976.43","","-0.90%"
"12/05/2014","985.68","986.99","989.69","982.63","","-0.12%"
"12/04/2014","986.91","985.50","993.44","985.35","","0.10%"
"12/03/2014","985.89","983.60","987.23","981.52","","0.14%"
